incident_num,defendant_id,incident_date,arraignment_date,preAct164,charge,num_charges,felony,expungable,any_bail,bail_amount,bail_types,num_conditions,did_not_appear,prior_appearences,def_gender,def_race,judge_id,,,
17BU028078,Defendant35,2017-10-16,2019-01-10,0,Vulnerable Adults Financial Exploitation Of Vulnerable Adult,1,0,0,0,0,No Bail,5,0,0,Female,Black,Judge10,,,
19BU000687,Defendant265,2019-01-10,2019-01-11,0,Domestic Assault - 1st Degree Aggravated,1,1,0,0,0,No Bail,4,0,0,Male,White,Judge10,,,
18BU029099,Defendant232,2018-12-22,2019-01-15,0,Simple Assault,2,0,1,0,0,No Bail,1,1,0,Female,White,Judge12,,,
18BU028888,Defendant817,2018-12-19,2019-01-15,0,Unlawful Mischief (Misdemeanor),2,0,1,1,100,Bail,1,1,3,Male,White,Judge12,,,
18BU015997,Defendant400,2018-07-19,2019-01-15,0,Retail Theft (Misd),2,0,1,0,0,No Bail,1,1,1,Female,White,Judge12,,,
18BU029242,Defendant559,2018-12-24,2019-01-15,0,Retail Theft (Misd),1,0,1,0,0,No Bail,1,0,0,Female,White,Judge12,,,
19SB000531,Defendant440,2019-01-14,2019-01-15,0,Violation Of Conditions Of Release (Other),1,0,0,1,250,Bail,1,0,6,Female,White,Judge12,,,
19BU000600,Defendant454,2019-01-09,2019-01-17,0,Unlawful Trespass (Felony),7,1,0,1,5000,Bail,,0,12,Male,White,Judge12,,,
18BU029472,Defendant600,2018-12-28,2019-01-17,0,Operation Without Consent,2,0,1,0,0,No Bail,3,0,0,Male,Black,Judge7,,,
19BU001313,Defendant268,2019-01-19,2019-01-22,0,Drugs - Marijuana, Possession Or Cultivation 1 Pound + Or >10 Plants,3,1,0,0,0,No Bail,5,0,2,Male,White,Judge10,,
19BU001409,Defendant528,2019-01-21,2019-01-22,0,Unlawful Trespass (Misdemeanor),1,0,1,0,0,No Bail,3,0,0,Male,White,Judge10,,,
19BU001247,Defendant209,2019-01-18,2019-01-22,0,Fugitive From Justice (Arrest Prior To Requisition),1,1,0,1,3000,Bail,,0,0,Male,White,Judge10,,,
19BU000268,Defendant432,2019-01-05,2019-01-24,0,Driving Under The Influence, First Offense,1,0,0,0,0,No Bail,3,0,0,Male,White,Judge7,,
18BU029554,Defendant583,2018-12-30,2019-01-24,0,Assault With Bodily Fluids (Misdemeanor),1,0,1,0,0,No Bail,1,1,1,Female,White,Judge7,,,
18BU028566,Defendant1054,2018-12-14,2019-01-24,0,Retail Theft (Misd),1,0,1,0,0,No Bail,3,0,0,Male,White,Judge7,,,
18SB000071,Defendant256,2019-01-03,2019-01-24,0,Unlawful Trespass (Misdemeanor),1,0,1,0,0,No Bail,1,1,0,Male,White,Judge7,,,
19BU000021,Defendant998,2019-01-01,2019-01-29,0,Driving Under The Influence, First Offense,1,0,0,0,0,No Bail,3,0,0,Male,White,Judge10,,
19SB000654,Defendant506,2019-01-18,2019-02-01,0,Stalking,2,0,0,0,0,No Bail,5,0,0,Male,Black,Judge10,,,
19BU001886,Defendant528,2019-01-27,2019-02-01,0,Disorderly Conduct - All Other,1,0,1,0,0,No Bail,1,1,1,Male,White,Judge10,,,
19BU001886,Defendant659,2019-01-26,2019-02-01,0,Petit Larceny Other,2,0,1,0,0,No Bail,1,1,2,Male,White,Judge10,,,
18BU028417,Defendant263,2018-12-13,2019-02-01,0,Disorderly Conduct By Phone Or Electronic Communication,1,0,1,0,0,No Bail,1,0,1,Female,White,Judge10,,,
19BU002250,Defendant606,2019-02-01,2019-02-04,0,Domestic Assault,4,0,0,0,0,No Bail,4,0,0,Male,Asian,Judge10,,,
19BU002292,Defendant759,2019-02-01,2019-02-04,0,Burglary,1,1,0,0,0,No Bail,6,0,0,Male,Black,Judge10,,,
19BU002302,Defendant268,2019-02-02,2019-02-04,0,Retail Theft (Misd),3,0,1,0,0,No Bail,3,0,3,Male,White,Judge10,,,
19BU000035,Defendant101,2019-01-01,2019-02-05,0,Violation Of Conditions Of Release (Travel, Curfew, Or Contact),1,0,0,0,0,No Bail,3,0,5,Male,Black,Judge7,
18BU029661,Defendant569,2018-12-31,2019-02-05,0,Retail Theft (Misd),2,0,1,0,0,No Bail,1,1,3,Female,White,Judge7,,,
19BU002590,Defendant494,2019-02-05,2019-02-06,0,Domestic Assault,1,0,0,0,0,No Bail,5,0,0,Male,Asian,Judge12,,,
19BU002525,Defendant659,2019-02-05,2019-02-06,0,Assault On A Law Enforcement Officer (Misdemeanor),4,0,0,1,500,Bail,,0,3,Male,White,Judge12,,,
19BU001249,Defendant965,2019-01-18,2019-02-07,0,Aggravated Assault,1,1,0,0,0,No Bail,4,0,0,Male,White,Judge10,,,
19BU000165,Defendant464,2019-01-03,2019-02-07,0,Identity Theft,3,1,0,1,100,Bail,3,0,1,Female,White,Judge10,,,
19BU002638,Defendant501,2019-02-06,2019-02-07,0,Disorderly Conduct - All Other,3,0,1,0,0,No Bail,4,0,5,Male,White,Judge10,,,
19BU002894,Defendant178,2019-02-10,2019-02-12,0,Unlawful Trespass (Felony),2,1,0,0,0,No Bail,3,0,0,Female,White,Judge12,,,
19BU002804,Defendant501,2019-02-08,2019-02-12,0,Violation Of Conditions Of Release (Other),2,0,0,1,1000,Bail,1,0,6,Male,White,Judge12,,,
19CC001432,Defendant544,2019-02-09,2019-02-12,0,Drugs - Cocaine, Possession  Misdemeanor,4,0,1,1,100,Bail,1,1,1,Male,White,Judge12,,
18BU028568,Defendant196,2018-12-14,2019-02-12,0,Driving With A Criminally Suspended License,1,0,1,0,0,No Bail,1,1,0,Male,White,Judge12,,,
19BU002865,Defendant13,2019-02-09,2019-02-14,0,Unlawful Trespass (Misdemeanor),1,0,1,0,0,No Bail,3,0,3,Male,White,Judge10,,,
19BU003507,Defendant880,2019-02-19,2019-02-19,0,Simple Assault,1,0,1,0,0,No Bail,3,0,1,Male,Black,Judge7,,,
19CC001743,Defendant31,2019-02-17,2019-02-19,0,Domestic Assault - 1st Degree Aggravated,2,1,0,0,0,Remanded,1,1,0,Male,Black,Judge7,,,
19BU001483,Defendant386,2019-01-21,2019-02-21,0,Drugs - Cocaine, Possession  Misdemeanor,3,0,1,0,0,No Bail,3,0,0,Male,White,Judge7,,
19BU001867,Defendant574,2019-01-27,2019-02-21,0,Driving Under The Influence, First Offense,1,0,0,0,0,No Bail,3,0,1,Male,Black,Judge7,,
19BU001705,Defendant268,2019-01-25,2019-02-21,0,Driving With A Criminally Suspended License,2,0,1,1,200,Bail,1,1,4,Male,White,Judge7,,,
18BU028737,Defendant336,2018-12-17,2019-02-26,0,Grand Larceny,4,1,0,1,10000,Bail,,0,2,Male,White,Judge12,,,
19BU002542,Defendant288,2019-02-05,2019-02-26,0,Violation Of An Abuse Prevention Order,1,0,0,0,0,No Bail,1,0,0,Female,White,Judge12,,,
18BU010636,Defendant323,2018-05-21,2019-02-28,0,Grand Larceny,1,1,0,0,0,No Bail,1,0,1,Female,White,Judge10,,,
19BU002709,Defendant156,2019-02-13,2019-02-28,0,Disorderly Conduct - All Other,1,0,1,0,0,No Bail,1,1,1,Male,White,Judge10,,,
19BU004240,Defendant331,2019-03-01,2019-03-01,0,Violation Of Conditions Of Release (Other),1,0,0,0,0,No Bail,1,0,0,Male,White,Judge12,,,
19BU004295,Defendant93,2019-03-01,2019-03-04,0,Petit Larceny Other,1,0,1,0,0,No Bail,2,0,1,Male,White,Judge10,,,
19BU004383,Defendant307,2019-03-03,2019-03-04,0,Escape,6,1,0,1,10000,Bail,4,0,0,Male,White,Judge10,,,
19BU004394,Defendant650,2019-03-03,2019-03-04,0,Drugs - Cocaine, Possession  >2.5 Gm,2,1,0,0,0,No Bail,4,0,0,Male,White,Judge10,,
19BU004462,Defendant1044,2019-03-05,2019-03-06,0,Sexual Assault,3,1,0,0,0,No Bail,5,0,0,Male,White,Judge12,,,
19BU004575,Defendant342,2019-03-06,2019-03-07,0,Unlawful Trespass (Misdemeanor),1,0,1,0,0,No Bail,3,0,3,Female,White,Judge10,,,
19BU004514,Defendant435,2019-03-06,2019-03-07,0,Violation Of Conditions Of Release (Other),1,0,0,0,0,No Bail,,0,3,Female,White,Judge10,,,
19BU003131,Defendant815,2018-12-13,2019-03-07,0,Leaving Scene Of An Accident,1,0,1,0,0,No Bail,1,0,0,Male,White,Judge10,,,
19BU003120,Defendant324,2019-02-13,2019-03-07,0,Stolen Property Receiving (Possession Of) Stolen Property (Misdemeanor),2,0,1,0,0,No Bail,4,0,2,Male,White,Judge10,,,
19BU004651,Defendant1006,2019-03-07,2019-03-08,0,Assault With Bodily Fluids (Misdemeanor),1,0,1,1,200,Bail,1,1,1,Female,White,Judge7,,,
19BU004774,Defendant592,2019-03-09,2019-03-09,0,Sexual Assault,2,1,0,0,0,Remanded,,0,0,Male,White,Judge10,,,
19SB001987,Defendant602,2019-02-20,2019-03-12,0,Cruelty To Animals (Misdemeanor),2,0,1,1,200,Bail,1,1,1,Male,White,Judge12,,,
19BU000168,Defendant503,2019-01-03,2019-03-12,0,Domestic Assault,2,0,0,0,0,No Bail,1,1,1,Female,White,Judge12,,,
19BU003588,Defendant47,2019-02-20,2019-03-12,0,Driving Under The Influence; Second And Subsequent Offense,2,0,0,1,500,Bail,1,1,0,Male,White,Judge12,,,
19BU003721,Defendant185,2019-02-21,2019-03-12,0,Retail Theft (Misd),1,0,1,0,0,No Bail,1,1,2,Male,White,Judge12,,,
19BU005005,Defendant760,2019-03-12,2019-03-13,0,Driving Under The Influence; Criminal Refusal,2,0,0,0,0,No Bail,1,0,4,Male,White,Judge12,,,
19BU003120,Defendant588,2019-02-13,2019-03-14,0,Petit Larceny From Other Location,1,0,1,0,0,No Bail,1,1,1,Male,White,Judge10,,,
19BU003669,Defendant301,2019-02-21,2019-03-14,0,Simple Assault,3,0,1,0,0,No Bail,5,0,1,Female,White,Judge10,,,
19BU003721,Defendant185,2019-02-21,2019-03-14,0,Retail Theft (Misd),1,0,1,0,0,No Bail,1,1,3,Male,White,Judge10,,,
19BU003345,Defendant591,2019-02-16,2019-03-15,0,Simple Assault,1,0,1,0,0,No Bail,1,0,0,Female,White,Judge10,,,
19BU005428,Defendant1006,2019-03-18,2019-03-19,0,Assault On A Law Enforcement Officer (Misdemeanor),1,0,0,0,0,No Bail,4,0,3,Female,White,Judge10,,,
19BU003483,Defendant55,2019-02-18,2019-03-21,0,Retail Theft (Misd),1,0,1,1,200,Bail,1,1,1,Male,White,Judge10,,,
18BU027391,Defendant621,2018-11-29,2019-03-21,0,Retail Theft (Misd),1,0,1,0,0,No Bail,3,0,3,Female,White,Judge10,,,
19BU002272,Defendant635,2019-02-01,2019-03-21,0,Retail Theft (Misd),1,0,1,1,200,Bail,1,1,1,Male,Black,Judge10,,,
18BU019830,Defendant483,2018-08-30,2019-03-21,0,Drugs - Cocaine, Possession  >2.5 Gm,1,1,0,0,0,No Bail,1,0,2,Male,Black,Judge10,,
19BU0038091,Defendant921,2019-02-22,2019-03-21,0,Unlawful Trespass (Misdemeanor),2,0,1,0,0,No Bail,1,0,0,Male,White,Judge10,,,
18BU025826,Defendant1046,2018-11-06,2019-03-21,0,Credit Card/ATM Fraud,6,0,0,0,0,No Bail,4,0,1,Male,White,Judge10,,,
19BU001779,Defendant60,2019-03-21,2019-03-21,0,Driving With A Criminally Suspended License,1,0,1,0,0,No Bail,1,0,1,Male,Black,Judge10,,,
19BU005674,Defendant466,2019-03-21,2019-03-22,0,Driving With A Criminally Suspended License,4,0,1,0,0,No Bail,,0,0,Female,White,Judge16,,,
19BU005844,Defendant144,2019-03-24,2019-03-25,0,Unlawful Trespass (Felony),2,1,0,0,0,No Bail,4,0,4,Male,Black,Judge10,,,
19BU005831,Defendant716,2019-03-24,2019-03-25,0,Domestic Assault,3,0,0,1,5000,Bail,6,0,0,Male,White,Judge10,,,
19BU05833,Defendant1026,2019-03-24,2019-03-25,0,Unlawful Mischief (Misdemeanor),2,0,1,0,0,No Bail,1,1,0,Female,White,Judge10,,,
19BU005856,Defendant742,2019-03-25,2019-03-25,0,Simple Assault,2,0,1,0,0,No Bail,1,0,0,Male,Black,Judge10,,,
18BU012102,Defendant161,2018-06-06,2019-03-26,0,Drugs - Cocaine, Possession  Misdemeanor,1,0,1,0,0,No Bail,1,0,1,Male,White,Judge10,,
19BU005391,Defendant424,2019-03-26,2019-03-26,0,Disorderly Conduct By Phone Or Electronic Communication,1,0,1,0,0,No Bail,5,0,0,Female,White,Judge10,,,
19BU004933,Defendant970,2019-03-11,2019-03-28,0,Disorderly Conduct - All Other,1,0,1,0,0,No Bail,1,1,0,Male,White,Judge10,,,
19BU006273,Defendant463,2019-03-30,2019-04-01,0,Driving Under The Influence, First Offense,2,0,0,0,0,No Bail,3,0,0,Female,White,Judge10,,
19BU006449,Defendant505,2019-04-01,2019-04-02,0,Driving With A Criminally Suspended License,1,0,1,0,0,No Bail,1,0,0,Female,White,Judge7,,,
19BU002709,Defendant156,2019-02-07,2019-04-02,0,Disorderly Conduct - All Other,1,0,1,1,200,Bail,1,1,2,Male,White,Judge7,,,
19BU006544,Defendant256,2019-04-02,2019-04-03,0,Unlawful Trespass (Misdemeanor),1,0,1,0,0,No Bail,1,0,1,Male,White,Judge7,,,
19BU005531,Defendant659,2019-03-20,2019-04-04,0,Unlawful Trespass (Misdemeanor),2,0,1,0,0,No Bail,1,1,6,Male,White,Judge14,,,
18BU019379,Defendant257,2018-08-25,2019-04-04,0,Driving With A Criminally Suspended License,1,0,1,0,0,No Bail,1,1,0,Male,Black,Judge14,,,
19BU006617,Defendant195,2019-04-03,2019-04-04,0,Escape,3,1,0,1,50,Bail,,0,0,Male,Black,Judge14,,,
19BU006826,Defendant990,2019-04-06,2019-04-08,0,Domestic Assault - 1st Degree Aggravated,2,1,0,0,0,No Bail,3,0,0,Male,White,Judge7,,,
19BU006947,Defendant156,2019-04-08,2019-04-08,0,Disorderly Conduct - All Other,1,0,1,0,0,No Bail,,0,3,Male,White,Judge7,,,
18BU022962,Defendant68,2018-10-03,2019-04-09,0,False Information To A Police Officer,1,0,1,0,0,No Bail,1,0,2,Male,Black,Judge7,,,
19BU06972,Defendant144,2019-04-08,2019-04-09,0,Burglary,4,1,0,1,200,Bail,6,0,5,Male,Black,Judge7,,,
19BU006086,Defendant840,2019-03-27,2019-04-11,0,Simple Assault,1,0,1,0,0,No Bail,4,0,0,Male,White,Judge12,,,
19BU004335,Defendant28,2019-03-02,2019-04-11,0,Simple Assault,2,0,1,0,0,No Bail,1,0,0,Male,White,Judge12,,,
19BU007128,Defendant540,2019-04-11,2019-04-12,0,Violation Of An Abuse Prevention Order,1,0,0,0,0,No Bail,3,0,0,Female,White,Judge7,,,
19BU007259,Defendant655,2019-04-13,2019-04-15,0,Fugitive From Justice (Arrest Prior To Requisition),1,1,0,1,2500,Bail,,0,0,Male,White,Judge1,,,
19BU005354,Defendant763,2019-03-17,2019-04-18,0,Driving Under The Influence, First Offense,2,0,0,0,0,No Bail,4,0,0,Male,Asian,Judge1,,
19BU005365,Defendant803,2019-03-18,2019-04-18,0,Disorderly Conduct - All Other,1,0,1,0,0,No Bail,3,0,0,Male,White,Judge1,,,
18BU024689,Defendant501,2018-10-23,2019-04-19,0,Disorderly Conduct By Phone Or Electronic Communication,1,0,1,0,0,No Bail,1,0,7,Male,White,Judge7,,,
19BU007507,Defendant512,2019-04-16,2019-04-22,0,Accessory After The Fact,1,1,0,1,25000,Bail,,0,0,Female,Black,Judge7,,,
19SB004082,Defendant517,2019-04-19,2019-04-22,0,Drugs - Cocaine, Sale <2.5 Gm,4,1,0,0,0,No Bail,3,0,0,Male,White,Judge7,,
19BU007959,Defendant1006,2019-04-23,2019-04-23,0,Violation Of Conditions Of Release (Other),2,0,0,0,0,No Bail,1,0,6,Female,White,Judge12,,,
19SB004082,Defendant517,2019-04-19,2019-04-23,0,Drugs - Cocaine, Sale >2.5 Gm,4,1,0,1,5000,Bail,3,0,1,Male,White,Judge7,,
19BU006486,Defendant756,2019-04-02,2019-04-24,0,Lewd And Lascivious Conduct,1,1,0,0,0,No Bail,1,0,0,Male,White,Judge12,,,
19BU007507,Defendant394,2019-04-16,2019-04-24,0,Accessory After The Fact,1,1,0,1,10000,Bail,6,0,0,Female,Black,Judge12,,,
19BU007507,Defendant641,2019-04-16,2019-04-25,0,Murder - 2nd Degree,1,1,0,0,0,Remanded,,0,0,Male,Black,Judge14,,,
19BU005739,Defendant888,2019-03-22,2019-04-25,0,Drugs - Heroin, Possession 200+ Milligrams,4,1,0,0,0,No Bail,3,0,0,Male,White,Judge14,,
19BU006280,Defendant720,2019-03-30,2019-04-25,0,Disorderly Conduct - All Other,1,0,1,0,0,No Bail,1,1,2,Male,White,Judge14,,,
19BU006640,Defendant600,2019-04-04,2019-04-25,0,Unlawful Mischief (Misdemeanor),1,0,1,0,0,No Bail,3,0,1,Male,Black,Judge14,,,
19BU005846,Defendant717,2019-03-24,2019-04-25,0,Violation Of Conditions Of Release (Other),1,0,0,0,0,No Bail,4,0,1,Male,Asian,Judge14,,,
19BU008077,Defendant418,2019-04-12,2019-04-30,0,Unlawful Trespass (Misdemeanor),2,0,1,1,50,Bail,1,1,0,Female,White,Judge7,,,
19BU008448,Defendant363,2019-04-29,2019-04-30,0,Violation Of An Abuse Prevention Order,1,0,0,0,0,Remanded,4,0,0,Male,Asian,Judge7,,,
19BU006477,Defendant316,2019-04-02,2019-04-30,0,Lewd And Lascivious Conduct,4,1,0,0,0,No Bail,5,0,2,Male,Black,Judge14,,,
18BU021512,Defendant199,2018-09-16,2019-05-07,0,Driving With A Criminally Suspended License,1,0,1,0,0,No Bail,,0,0,Male,White,Judge10,,,
19BU007034,Defendant887,2019-04-10,2019-05-07,0,Violation Of Conditions Of Release (Other),1,0,0,0,0,No Bail,1,1,5,Female,White,Judge10,,,
19BU008073,Defendant316,2019-04-24,2019-05-09,0,Violation Of Conditions Of Release (Other),1,0,0,0,0,No Bail,1,0,3,Male,Black,Judge10,,,
19BU007816,Defendant820,2019-04-02,2019-05-09,0,Driving With A Criminally Suspended License,1,0,1,0,0,No Bail,1,0,0,Female,White,Judge10,,,
19BU009322,Defendant1016,2019-05-11,2019-05-13,0,Aggravated Assault,1,1,0,0,0,No Bail,5,0,0,Male,White,Judge10,,,
19BU007780,Defendant804,2019-04-20,2019-05-15,0,Driving Under The Influence, First Offense,1,0,0,0,0,No Bail,1,0,0,Male,White,Judge7,,
19BU007868,Defendant667,2019-04-21,2019-05-15,0,Simple Assault,1,0,1,0,0,No Bail,3,0,1,Male,White,Judge7,,,
19BU007763,Defendant38,2019-04-19,2019-05-15,0,Retail Theft (Misd),1,0,1,0,0,No Bail,1,0,0,Female,Black,Judge7,,,
19BU009461,Defendant418,2019-05-08,2019-05-16,0,Unlawful Trespass (Misdemeanor),3,0,1,0,0,No Bail,1,1,2,Female,White,Judge10,,,
19BU008003,Defendant1006,2019-04-23,2019-05-16,0,Violation Of An Abuse Prevention Order,5,0,0,1,200,Bail,1,1,7,Female,White,Judge10,,,
19BU008333,Defendant422,2019-04-28,2019-05-16,0,Driving Under The Influence, First Offense,1,0,0,0,0,No Bail,1,0,0,Male,Asian,Judge10,,
19BU007584,Defendant796,2019-04-17,2019-05-16,0,Driving Under The Influence; Second And Subsequent Offense,2,0,0,0,0,No Bail,3,0,0,Female,White,Judge10,,,
19BU009516,Defendant355,2019-05-13,2019-05-16,0,Domestic Assault,1,0,0,0,0,No Bail,4,0,5,Male,White,Judge10,,,
19BU008880,Defendant726,2019-05-06,2019-05-16,0,Aiding In Commission Of Felony,3,1,0,0,0,No Bail,1,1,6,Male,White,Judge10,,,
19BU009144,Defendant611,2019-05-09,2019-05-17,0,Stalking,4,0,0,0,0,No Bail,6,0,0,Male,White,Judge10,,,
19BU008880,Defendant726,2019-05-06,2019-05-20,0,Aiding In Commission Of Felony,1,1,0,0,0,Remanded,3,0,7,Male,White,Judge10,,,
19SB005175,Defendant388,2019-05-18,2019-05-20,0,Domestic Assault,2,0,0,0,0,No Bail,5,0,1,Male,White,Judge10,,,
19BU006197,Defendant449,2019-03-29,2019-05-21,0,Assault On A Law Enforcement Officer (Misdemeanor),1,0,0,0,0,No Bail,5,0,1,Male,White,Judge10,,,
19BU0012363,Defendant334,2019-05-04,2019-05-23,0,Driving Under The Influence, First Offense,1,0,0,0,0,No Bail,1,0,0,Female,White,Judge10,,
19BU008963,Defendant578,2019-05-07,2019-05-23,0,Driving Under The Influence, First Offense,1,0,0,1,200,Bail,1,1,0,Male,Asian,Judge10,,
19BU006672,Defendant213,2019-04-24,2019-05-23,0,Drugs - Heroin, Possession (Misdemeanor),1,0,1,0,0,No Bail,1,0,0,Male,White,Judge10,,
17BU021289,Defendant128,2017-08-18,2017-09-12,1,Retail Theft (Misd),1,0,1,0,0,No Bail,5,0,0,Male,White,Judge10,,,
17BU021858,Defendant909,2017-08-23,2017-09-12,1,Driving Under The Influence, First Offense,1,0,0,0,0,No Bail,1,0,0,Male,White,Judge10,,
17BU023711,Defendant127,2017-09-11,2017-09-12,1,Unlawful Trespass (Misdemeanor),2,0,1,0,0,No Bail,2,0,0,Male,White,Judge10,,,
17BU023922,Defendant696,2017-09-13,2017-09-14,1,Simple Assault,1,0,1,0,0,No Bail,1,0,0,Female,White,Judge2,,,
17BU021847,Defendant623,2017-08-22,2017-09-14,1,Disorderly Conduct - All Other,1,0,1,0,0,No Bail,1,0,0,Female,Black,Judge2,,,
17BU025280,Defendant978,2017-09-25,2017-10-01,1,Violation Of An Abuse Prevention Order,1,0,0,0,0,No Bail,4,0,0,Male,Asian,Judge14,,,
17BU025293,Defendant299,2017-09-25,2017-10-01,1,Domestic Assault - 1st Degree Aggravated,1,1,0,0,0,No Bail,1,0,0,Male,White,Judge14,,,
17BU023227,Defendant688,2017-09-06,2017-10-01,1,Driving Under The Influence; Second And Subsequent Offense,1,0,0,0,0,No Bail,2,0,0,Female,White,Judge14,,,
17BU023001,Defendant404,2017-09-03,2017-10-02,1,Driving Under The Influence; Second And Subsequent Offense,2,0,0,0,0,No Bail,3,0,0,Female,White,Judge14,,,
17BU023976,Defendant454,2017-09-13,2017-10-04,1,Drugs - Cocaine, Possession >25 Gm,4,1,0,1,5000,Bail,1,0,1,Male,White,Judge12,,
17BU026039,Defendant454,2017-10-04,2017-10-04,1,Violation Of An Abuse Prevention Order,2,0,0,1,5000,Bail,1,0,2,Male,White,Judge12,,,
17BU024372,Defendant1009,2017-09-17,2017-10-05,1,Driving Under The Influence, First Offense,2,0,0,0,0,No Bail,4,0,0,Male,Black,Judge10,,
17BU026213,Defendant53,2017-10-05,2017-10-06,1,Violation Of Conditions Of Release (Travel, Curfew, Or Contact),1,0,0,1,500,Bail,1,1,0,Male,White,Judge1,
17BU026411,Defendant892,2017-10-08,2017-10-09,1,Simple Assault,2,0,1,0,0,No Bail,5,0,0,Male,White,Judge10,,,
17BU026409,Defendant145,2017-10-08,2017-10-09,1,Unlawful Trespass (Felony),1,1,0,0,0,No Bail,4,0,0,Female,White,Judge10,,,
17BU026277,Defendant294,2017-10-06,2017-10-09,1,Domestic Assault - 1st Degree Aggravated,3,1,0,0,0,No Bail,4,0,0,Male,White,Judge10,,,
17BU026237,Defendant677,2017-10-06,2017-10-10,1,Unlawful Trespass (Misdemeanor),1,0,1,0,0,No Bail,1,1,0,Male,White,Judge12,,,
17BU026342,Defendant799,2017-10-07,2017-10-12,1,Aggravated Assault,2,1,0,0,0,No Bail,7,0,0,Male,Black,Judge10,,,
17BU04631,Defendant560,2017-09-19,2017-10-12,1,NA,1,,,0,0,No Bail,,0,0,Male,White,Judge10,,,
WS006508,Defendant1005,2017-10-10,2017-10-12,1,Obstruction Of Justice,2,1,0,1,5000,Bail,2,0,0,Male,Black,Judge10,,,
17BU023710,Defendant46,2017-09-11,2017-10-16,1,Unlawful Trespass (Misdemeanor),1,0,1,0,0,No Bail,3,0,2,Female,White,Judge10,,,
17BU025972,Defendant454,2017-10-03,2017-10-19,1,Burglary,6,1,0,1,5000,Bail,5,0,3,Male,White,Judge10,,,
17BU027598,Defendant918,2017-10-21,2017-10-23,1,Unlawful Trespass (Felony),1,1,0,0,0,No Bail,5,0,0,Male,Black,Judge10,,,
17BU012794,Defendant701,2017-05-21,2017-10-23,1,Drugs - Cocaine, Sale <2.5 Gm,2,1,0,0,0,No Bail,3,0,0,Female,White,Judge10,,
17BU027938,Defendant522,2017-10-26,2017-10-26,1,Unlawful Restraint - 1st Degree,2,1,0,0,0,No Bail,6,0,0,Male,White,Judge1,,,
17BU019783,Defendant191,2017-08-02,2017-10-27,1,Counterfeiting,2,1,0,1,5000,Bail,4,0,0,Male,White,Judge12,,,
17BU028001,Defendant510,2017-10-26,2017-10-27,1,Driving With A Criminally Suspended License,1,0,1,1,500,Bail,1,0,0,Female,White,Judge12,,,
17BU028012,Defendant654,2017-10-26,2017-10-27,1,Domestic Assault - 1st Degree Aggravated,2,1,0,0,0,No Bail,6,0,0,Female,Black,Judge12,,,
17ES05951,Defendant260,2017-10-28,2017-10-30,1,Violation Of Conditions Of Release (Travel, Curfew, Or Contact),2,0,0,1,500,Bail,6,0,1,Male,White,Judge1,
17BU027139,Defendant844,2017-10-16,2017-10-31,1,Driving With A Criminally Suspended License,2,0,1,0,0,No Bail,2,0,0,Female,Black,Judge10,,,
17BU021272,Defendant261,2017-08-18,2017-10-31,1,Drugs - Heroin, Possession 2+ Grams,1,1,0,0,0,No Bail,3,0,0,Female,White,Judge10,,
17B027137,Defendant603,2017-10-16,2017-10-31,1,Violation Of An Abuse Prevention Order,1,0,0,0,0,No Bail,5,0,0,Male,Black,Judge10,,,
17BU023922,Defendant696,2017-09-13,2017-10-31,1,Disorderly Conduct - All Other,1,0,1,0,0,No Bail,1,1,1,Female,White,Judge10,,,
17BU025482,Defendant620,2017-09-28,2017-11-02,1,Theft Of Services (Misdemeanor),1,0,1,1,50,Bail,1,1,0,Male,Black,Judge2,,,
17BU021363,Defendant396,2017-08-18,2017-11-02,1,Domestic Assault,1,0,0,0,0,No Bail,3,0,0,Male,White,Judge2,,,
15WS003143,Defendant260,2017-10-26,2017-11-06,1,Lewd And Lascivious Conduct,1,1,0,0,0,Remanded,1,0,3,Male,White,Judge4,,,
17WS006999,Defendant455,2017-11-03,2017-11-06,1,Drugs - Cocaine, Possession  Misdemeanor,3,0,1,1,500,Bail,4,0,0,Female,Black,Judge4,,
17BU018435,Defendant340,2017-07-22,2017-11-06,1,Assault And Robbery,2,1,0,0,0,No Bail,6,0,0,Male,Black,Judge4,,,
17BU022677,Defendant129,2017-08-30,2017-11-07,1,Unlawful Mischief (Misdemeanor),1,0,1,0,0,No Bail,1,1,0,Female,White,Judge10,,,
17BU028665,Defendant602,2017-11-03,2017-11-07,1,Disorderly Conduct - All Other,1,0,1,0,0,No Bail,3,0,0,Male,White,Judge10,,,
17BU027128,Defendant154,2017-10-16,2017-11-09,1,Stolen Property Receiving (Possession Of) Stolen Property (Misdemeanor),2,0,1,0,0,No Bail,3,0,0,Male,Black,Judge19,,,
17BU027413,Defendant549,2017-10-20,2017-11-09,1,Disorderly Conduct - All Other,1,0,1,0,0,No Bail,1,0,0,Male,White,Judge19,,,
