Agency,"Sorted Race","Driver Area",Race,Year,"Agency Type","Full Agency","Enough Traffic Stops","Traffic Stop Count","Traffic Stop Count All Races","Arrest Counts","Ticket Counts","Warning Counts",MaleStopsForYear,"White Stops","White Male Stops","% of Drivers","Traffic Stop %","Traffic Stop vs Pop Share","100 Percent",Arrests,Tickets,Warnings,"White Arrests","White Tickets","White Warnings","Males as % of Stops","White Male Stop %",StopDisparityDiffZScore,MalesDiffZScore,ArrestDiffZScore,TicketDiffZScore,WarningDiffZScore,"Agencies Included",RaceBarStyle,ToolTip,County,"Stops w/ Search (Any) Count","Stops w/ Search (Any) + Contraband Count","Stops w/ Search (Any) + Contraband + Arrest/Ticket Count","Stops w/ Search (Any) + Contraband + Arrest Count","White Stops w/ Search (Any) Count","White Stops w/ Search (Any) + Contraband Count","White Stops w/ Search (Any) + Contraband + Arrest/Ticket Count","White Stops w/ Search (Any) + Contraband + Arrest Count","Stops w/ Search (Any) Pct","Stops w/ Search (Any) + Contraband Pct","Stops w/ Search (Any) + Contraband + Arrest/Ticket Pct","Stops w/ Search (Any) + Contraband + Arrest Pct","White Stops w/ Search (PC/RS) Pct","White Stops w/ Search (Any) + Contraband Pct","White Stops w/ Search (Any) + Contraband + Arrest/Ticket Pct","White Stops w/ Search (Any) + Contraband + Arrest Pct"
"Montpelier Police","5 - Hispanic",Montpelier," Hispanic",2015,police,"Montpelier Police",FALSE,13,1835,0,0,0,13,1756,1033,0.0090000,0.007,0.787,1,,,,0.0097,0.1845,0.7978,,0.5883,0.0,0.0,0.0,0.0,0.0,"Montpelier Police",#F7D358,Unused,"Washington County",0,0,0,0,10,9,5,2,0.000,0.000,0.000,0.000,0.006,0.900,0.500,0.200
"Montpelier Police","1 - White",Montpelier," White",2016,police,"Montpelier Police",TRUE,562,580,5,109,443,306,562,306,0.9690000,0.969,1.000,1,0.0089,0.1940,0.7883,0.0089,0.1940,0.7883,0.5445,0.5445,0.0,0.0,0.0,0.0,0.0,"Montpelier Police",#58ACFA,Unused,"Washington County",1,1,0,0,1,1,0,0,0.002,1.000,0.000,0.000,0.002,1.000,0.000,0.000
"Montpelier Police","2 - Black",Montpelier," Black",2016,police,"Montpelier Police",FALSE,11,580,0,0,0,8,562,306,0.0140000,0.019,1.355,1,,,,0.0089,0.1940,0.7883,,0.5445,0.0,0.0,0.0,0.0,0.0,"Montpelier Police",#58FAAC,Unused,"Washington County",0,0,0,0,1,1,0,0,0.000,0.000,0.000,0.000,0.002,1.000,0.000,0.000
"Montpelier Police","3 - Asian",Montpelier," Asian",2016,police,"Montpelier Police",FALSE,2,580,0,0,0,1,562,306,0.0090000,0.003,0.383,1,,,,0.0089,0.1940,0.7883,,0.5445,0.0,0.0,0.0,0.0,0.0,"Montpelier Police",#9F81F7,Unused,"Washington County",0,0,0,0,1,1,0,0,0.000,0.000,0.000,0.000,0.002,1.000,0.000,0.000
"Montpelier Police","5 - Hispanic",Montpelier," Hispanic",2016,police,"Montpelier Police",FALSE,5,580,0,0,0,3,562,306,0.0090000,0.009,0.958,1,,,,0.0089,0.1940,0.7883,,0.5445,0.0,0.0,0.0,0.0,0.0,"Montpelier Police",#F7D358,Unused,"Washington County",0,0,0,0,1,1,0,0,0.000,0.000,0.000,0.000,0.002,1.000,0.000,0.000
"Montpelier Police","1 - White",Montpelier," White",2017,police,"Montpelier Police",TRUE,2274,2348,31,389,1977,1341,2274,1341,0.9690000,0.968,0.999,1,0.0136,0.1711,0.8694,0.0136,0.1711,0.8694,0.5897,0.5897,0.0,0.0,0.0,0.0,0.0,"Montpelier Police",#58ACFA,Unused,"Washington County",26,23,19,6,26,23,19,6,0.011,0.885,0.731,0.231,0.011,0.885,0.731,0.231
"Montpelier Police","2 - Black",Montpelier," Black",2017,police,"Montpelier Police",TRUE,37,2348,0,8,32,25,2274,1341,0.0140000,0.016,1.126,1,0.0000,0.2162,0.8649,0.0136,0.1711,0.8694,0.6757,0.5897,0.0,0.0,0.0,0.0,0.0,"Montpelier Police",#58FAAC,Unused,"Washington County",2,2,1,0,26,23,19,6,0.054,1.000,0.500,0.000,0.011,0.885,0.731,0.231
"Montpelier Police","3 - Asian",Montpelier," Asian",2017,police,"Montpelier Police",TRUE,29,2348,1,4,28,20,2274,1341,0.0090000,0.012,1.372,1,0.0345,0.1379,0.9655,0.0136,0.1711,0.8694,0.6897,0.5897,0.0,0.0,0.0,0.0,0.0,"Montpelier Police",#9F81F7,Unused,"Washington County",1,0,0,0,26,23,19,6,0.034,0.000,0.000,0.000,0.011,0.885,0.731,0.231
"Montpelier Police","5 - Hispanic",Montpelier," Hispanic",2017,police,"Montpelier Police",FALSE,7,2348,0,0,0,3,2274,1341,0.0090000,0.003,0.331,1,,,,0.0136,0.1711,0.8694,,0.5897,0.0,0.0,0.0,0.0,0.0,"Montpelier Police",#F7D358,Unused,"Washington County",0,0,0,0,26,23,19,6,0.000,0.000,0.000,0.000,0.011,0.885,0.731,0.231
"Montpelier Police","1 - White",Montpelier," White",2018,police,"Montpelier Police",TRUE,1904,1966,14,259,1715,1075,1904,1075,0.9690000,0.968,0.999,1,0.0074,0.1360,0.9007,0.0074,0.1360,0.9007,0.5646,0.5646,0.0,0.0,0.0,0.0,0.0,"Montpelier Police",#58ACFA,Unused,"Washington County",6,4,1,1,6,4,1,1,0.003,0.667,0.167,0.167,0.003,0.667,0.167,0.167
"Montpelier Police","2 - Black",Montpelier," Black",2018,police,"Montpelier Police",TRUE,29,1966,0,5,28,19,1904,1075,0.0140000,0.015,1.054,1,0.0000,0.1724,0.9655,0.0074,0.1360,0.9007,0.6552,0.5646,0.0,0.0,0.0,0.0,0.0,"Montpelier Police",#58FAAC,Unused,"Washington County",0,0,0,0,6,4,1,1,0.000,0.000,0.000,0.000,0.003,0.667,0.167,0.167
"Montpelier Police","3 - Asian",Montpelier," Asian",2018,police,"Montpelier Police",TRUE,23,1966,0,3,20,15,1904,1075,0.0090000,0.012,1.300,1,0.0000,0.1304,0.8696,0.0074,0.1360,0.9007,0.6522,0.5646,0.0,0.0,0.0,0.0,0.0,"Montpelier Police",#9F81F7,Unused,"Washington County",0,0,0,0,6,4,1,1,0.000,0.000,0.000,0.000,0.003,0.667,0.167,0.167
"Montpelier Police","5 - Hispanic",Montpelier," Hispanic",2018,police,"Montpelier Police",FALSE,10,1966,0,0,0,8,1904,1075,0.0090000,0.005,0.565,1,,,,0.0074,0.1360,0.9007,,0.5646,0.0,0.0,0.0,0.0,0.0,"Montpelier Police",#F7D358,Unused,"Washington County",0,0,0,0,6,4,1,1,0.000,0.000,0.000,0.000,0.003,0.667,0.167,0.167
"Morristown Police","1 - White",Morristown," White",2017,police,"Morristown Police",TRUE,795,817,8,257,552,466,795,466,0.9690000,0.973,1.004,1,0.0101,0.3233,0.6943,0.0101,0.3233,0.6943,0.5862,0.5862,0.0,0.0,0.0,0.0,0.0,"Morristown Police",#58ACFA,Unused,"Lamoille County",9,9,8,1,9,9,8,1,0.011,1.000,0.889,0.111,0.011,1.000,0.889,0.111
"Morristown Police","2 - Black",Morristown," Black",2017,police,"Morristown Police",FALSE,13,817,0,0,0,8,795,466,0.0160000,0.016,0.994,1,,,,0.0101,0.3233,0.6943,,0.5862,0.0,0.0,0.0,0.0,0.0,"Morristown Police",#58FAAC,Unused,"Lamoille County",0,0,0,0,9,9,8,1,0.000,0.000,0.000,0.000,0.011,1.000,0.889,0.111
"Morristown Police","3 - Asian",Morristown," Asian",2017,police,"Morristown Police",FALSE,3,817,0,0,0,2,795,466,0.0070000,0.004,0.525,1,,,,0.0101,0.3233,0.6943,,0.5862,0.0,0.0,0.0,0.0,0.0,"Morristown Police",#9F81F7,Unused,"Lamoille County",0,0,0,0,9,9,8,1,0.000,0.000,0.000,0.000,0.011,1.000,0.889,0.111
"Morristown Police","5 - Hispanic",Morristown," Hispanic",2017,police,"Morristown Police",FALSE,5,817,0,0,0,4,795,466,0.0080000,0.006,0.765,1,,,,0.0101,0.3233,0.6943,,0.5862,0.0,0.0,0.0,0.0,0.0,"Morristown Police",#F7D358,Unused,"Lamoille County",0,0,0,0,9,9,8,1,0.000,0.000,0.000,0.000,0.011,1.000,0.889,0.111
"Morristown Police","1 - White",Morristown," White",2018,police,"Morristown Police",TRUE,697,724,15,205,479,437,697,437,0.9690000,0.963,0.994,1,0.0215,0.2941,0.6872,0.0215,0.2941,0.6872,0.6270,0.6270,0.0,0.0,0.0,0.0,0.0,"Morristown Police",#58ACFA,Unused,"Lamoille County",6,4,4,0,6,4,4,0,0.009,0.667,0.667,0.000,0.009,0.667,0.667,0.000
"Morristown Police","2 - Black",Morristown," Black",2018,police,"Morristown Police",FALSE,17,724,0,0,0,13,697,437,0.0160000,0.023,1.468,1,,,,0.0215,0.2941,0.6872,,0.6270,0.0,0.0,0.0,0.0,0.0,"Morristown Police",#58FAAC,Unused,"Lamoille County",0,0,0,0,6,4,4,0,0.000,0.000,0.000,0.000,0.009,0.667,0.667,0.000
"Morristown Police","5 - Hispanic",Morristown," Hispanic",2018,police,"Morristown Police",FALSE,9,724,0,0,0,6,697,437,0.0080000,0.012,1.554,1,,,,0.0215,0.2941,0.6872,,0.6270,0.0,0.0,0.0,0.0,0.0,"Morristown Police",#F7D358,Unused,"Lamoille County",0,0,0,0,6,4,4,0,0.000,0.000,0.000,0.000,0.009,0.667,0.667,0.000
"Newport Police","1 - White",Newport," White",2015,police,"Newport Police",TRUE,55,56,0,55,0,27,55,27,0.9720000,0.982,1.010,1,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.4909,0.4909,0.0,0.0,0.0,0.0,0.0,"Newport Police",#58ACFA,Unused,"Orleans County",0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Newport Police","3 - Asian",Newport," Asian",2015,police,"Newport Police",FALSE,1,56,0,0,0,1,55,27,0.0120000,0.018,1.488,1,,,,0.0000,1.0000,0.0000,,0.4909,0.0,0.0,0.0,0.0,0.0,"Newport Police",#9F81F7,Unused,"Orleans County",0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Newport Police","1 - White",Newport," White",2016,police,"Newport Police",TRUE,612,634,8,264,310,352,612,352,0.9720000,0.965,0.993,1,0.0131,0.4314,0.5065,0.0131,0.4314,0.5065,0.5752,0.5752,0.0,0.0,0.0,0.0,0.0,"Newport Police",#58ACFA,Unused,"Orleans County",10,7,7,1,10,7,7,1,0.016,0.700,0.700,0.100,0.016,0.700,0.700,0.100
"Newport Police","2 - Black",Newport," Black",2016,police,"Newport Police",FALSE,12,634,0,0,0,10,612,352,0.0100000,0.019,1.893,1,,,,0.0131,0.4314,0.5065,,0.5752,0.0,0.0,0.0,0.0,0.0,"Newport Police",#58FAAC,Unused,"Orleans County",0,0,0,0,10,7,7,1,0.000,0.000,0.000,0.000,0.016,0.700,0.700,0.100
"Newport Police","3 - Asian",Newport," Asian",2016,police,"Newport Police",FALSE,4,634,0,0,0,3,612,352,0.0120000,0.006,0.526,1,,,,0.0131,0.4314,0.5065,,0.5752,0.0,0.0,0.0,0.0,0.0,"Newport Police",#9F81F7,Unused,"Orleans County",0,0,0,0,10,7,7,1,0.000,0.000,0.000,0.000,0.016,0.700,0.700,0.100
"Newport Police","5 - Hispanic",Newport," Hispanic",2016,police,"Newport Police",FALSE,6,634,0,0,0,3,612,352,0.0050000,0.009,1.893,1,,,,0.0131,0.4314,0.5065,,0.5752,0.0,0.0,0.0,0.0,0.0,"Newport Police",#F7D358,Unused,"Orleans County",0,0,0,0,10,7,7,1,0.000,0.000,0.000,0.000,0.016,0.700,0.700,0.100
"Newport Police","1 - White",Newport," White",2017,police,"Newport Police",TRUE,1276,1303,11,399,899,730,1276,730,0.9720000,0.979,1.007,1,0.0086,0.3127,0.7045,0.0086,0.3127,0.7045,0.5721,0.5721,0.0,0.0,0.0,0.0,0.0,"Newport Police",#58ACFA,Unused,"Orleans County",17,13,9,3,17,13,9,3,0.013,0.765,0.529,0.176,0.013,0.765,0.529,0.176
"Newport Police","2 - Black",Newport," Black",2017,police,"Newport Police",FALSE,19,1303,0,0,0,13,1276,730,0.0100000,0.015,1.458,1,,,,0.0086,0.3127,0.7045,,0.5721,0.0,0.0,0.0,0.0,0.0,"Newport Police",#58FAAC,Unused,"Orleans County",0,0,0,0,17,13,9,3,0.000,0.000,0.000,0.000,0.013,0.765,0.529,0.176
"Newport Police","3 - Asian",Newport," Asian",2017,police,"Newport Police",FALSE,4,1303,0,0,0,1,1276,730,0.0120000,0.003,0.256,1,,,,0.0086,0.3127,0.7045,,0.5721,0.0,0.0,0.0,0.0,0.0,"Newport Police",#9F81F7,Unused,"Orleans County",0,0,0,0,17,13,9,3,0.000,0.000,0.000,0.000,0.013,0.765,0.529,0.176
"Newport Police","5 - Hispanic",Newport," Hispanic",2017,police,"Newport Police",FALSE,3,1303,0,0,0,0,1276,730,0.0050000,0.002,0.460,1,,,,0.0086,0.3127,0.7045,,0.5721,0.0,0.0,0.0,0.0,0.0,"Newport Police",#F7D358,Unused,"Orleans County",0,0,0,0,17,13,9,3,0.000,0.000,0.000,0.000,0.013,0.765,0.529,0.176
"Newport Police","1 - White",Newport," White",2018,police,"Newport Police",TRUE,1099,1124,7,381,706,639,1099,639,0.9720000,0.978,1.006,1,0.0064,0.3467,0.6424,0.0064,0.3467,0.6424,0.5814,0.5814,0.0,0.0,0.0,0.0,0.0,"Newport Police",#58ACFA,Unused,"Orleans County",7,5,4,1,7,5,4,1,0.006,0.714,0.571,0.143,0.006,0.714,0.571,0.143
"Newport Police","2 - Black",Newport," Black",2018,police,"Newport Police",FALSE,16,1124,0,0,0,12,1099,639,0.0100000,0.014,1.423,1,,,,0.0064,0.3467,0.6424,,0.5814,0.0,0.0,0.0,0.0,0.0,"Newport Police",#58FAAC,Unused,"Orleans County",0,0,0,0,7,5,4,1,0.000,0.000,0.000,0.000,0.006,0.714,0.571,0.143
"Newport Police","3 - Asian",Newport," Asian",2018,police,"Newport Police",FALSE,3,1124,0,0,0,3,1099,639,0.0120000,0.003,0.222,1,,,,0.0064,0.3467,0.6424,,0.5814,0.0,0.0,0.0,0.0,0.0,"Newport Police",#9F81F7,Unused,"Orleans County",0,0,0,0,7,5,4,1,0.000,0.000,0.000,0.000,0.006,0.714,0.571,0.143
"Newport Police","5 - Hispanic",Newport," Hispanic",2018,police,"Newport Police",FALSE,6,1124,0,0,0,5,1099,639,0.0050000,0.005,1.068,1,,,,0.0064,0.3467,0.6424,,0.5814,0.0,0.0,0.0,0.0,0.0,"Newport Police",#F7D358,Unused,"Orleans County",0,0,0,0,7,5,4,1,0.000,0.000,0.000,0.000,0.006,0.714,0.571,0.143
"Northfield Police","1 - White",Northfield," White",2015,police,"Northfield Police",TRUE,545,570,8,54,464,334,545,334,0.9650000,0.956,0.991,1,0.0147,0.0991,0.8514,0.0147,0.0991,0.8514,0.6128,0.6128,0.0,0.0,0.0,0.0,0.0,"Northfield Police",#58ACFA,Unused,"Washington County",12,7,5,1,12,7,5,1,0.022,0.583,0.417,0.083,0.022,0.583,0.417,0.083
"Northfield Police","2 - Black",Northfield," Black",2015,police,"Northfield Police",FALSE,10,570,0,0,0,7,545,334,0.0130000,0.018,1.350,1,,,,0.0147,0.0991,0.8514,,0.6128,0.0,0.0,0.0,0.0,0.0,"Northfield Police",#58FAAC,Unused,"Washington County",0,0,0,0,12,7,5,1,0.000,0.000,0.000,0.000,0.022,0.583,0.417,0.083
"Northfield Police","3 - Asian",Northfield," Asian",2015,police,"Northfield Police",FALSE,6,570,0,0,0,4,545,334,0.0130000,0.011,0.810,1,,,,0.0147,0.0991,0.8514,,0.6128,0.0,0.0,0.0,0.0,0.0,"Northfield Police",#9F81F7,Unused,"Washington County",0,0,0,0,12,7,5,1,0.000,0.000,0.000,0.000,0.022,0.583,0.417,0.083
"Northfield Police","5 - Hispanic",Northfield," Hispanic",2015,police,"Northfield Police",FALSE,8,570,0,0,0,5,545,334,0.0090000,0.014,1.559,1,,,,0.0147,0.0991,0.8514,,0.6128,0.0,0.0,0.0,0.0,0.0,"Northfield Police",#F7D358,Unused,"Washington County",0,0,0,0,12,7,5,1,0.000,0.000,0.000,0.000,0.022,0.583,0.417,0.083
"Northfield Police","1 - White",Northfield," White",2016,police,"Northfield Police",TRUE,424,451,2,57,360,239,424,239,0.9650000,0.940,0.974,1,0.0047,0.1344,0.8491,0.0047,0.1344,0.8491,0.5637,0.5637,0.0,0.0,0.0,0.0,0.0,"Northfield Police",#58ACFA,Unused,"Washington County",8,4,2,1,8,4,2,1,0.019,0.500,0.250,0.125,0.019,0.500,0.250,0.125
"Northfield Police","2 - Black",Northfield," Black",2016,police,"Northfield Police",FALSE,14,451,0,0,0,11,424,239,0.0130000,0.031,2.388,1,,,,0.0047,0.1344,0.8491,,0.5637,0.0,0.0,0.0,0.0,0.0,"Northfield Police",#58FAAC,Unused,"Washington County",0,0,0,0,8,4,2,1,0.000,0.000,0.000,0.000,0.019,0.500,0.250,0.125
"Northfield Police","3 - Asian",Northfield," Asian",2016,police,"Northfield Police",FALSE,7,451,0,0,0,4,424,239,0.0130000,0.016,1.194,1,,,,0.0047,0.1344,0.8491,,0.5637,0.0,0.0,0.0,0.0,0.0,"Northfield Police",#9F81F7,Unused,"Washington County",0,0,0,0,8,4,2,1,0.000,0.000,0.000,0.000,0.019,0.500,0.250,0.125
"Northfield Police","5 - Hispanic",Northfield," Hispanic",2016,police,"Northfield Police",FALSE,6,451,0,0,0,3,424,239,0.0090000,0.013,1.478,1,,,,0.0047,0.1344,0.8491,,0.5637,0.0,0.0,0.0,0.0,0.0,"Northfield Police",#F7D358,Unused,"Washington County",0,0,0,0,8,4,2,1,0.000,0.000,0.000,0.000,0.019,0.500,0.250,0.125
"Northfield Police","1 - White",Northfield," White",2017,police,"Northfield Police",TRUE,104,110,3,9,74,60,104,60,0.9650000,0.945,0.980,1,0.0288,0.0865,0.7115,0.0288,0.0865,0.7115,0.5769,0.5769,0.0,0.0,0.0,0.0,0.0,"Northfield Police",#58ACFA,Unused,"Washington County",2,2,1,1,2,2,1,1,0.019,1.000,0.500,0.500,0.019,1.000,0.500,0.500
"Northfield Police","2 - Black",Northfield," Black",2017,police,"Northfield Police",FALSE,2,110,0,0,0,2,104,60,0.0130000,0.018,1.399,1,,,,0.0288,0.0865,0.7115,,0.5769,0.0,0.0,0.0,0.0,0.0,"Northfield Police",#58FAAC,Unused,"Washington County",0,0,0,0,2,2,1,1,0.000,0.000,0.000,0.000,0.019,1.000,0.500,0.500
"Northfield Police","3 - Asian",Northfield," Asian",2017,police,"Northfield Police",FALSE,2,110,0,0,0,1,104,60,0.0130000,0.018,1.399,1,,,,0.0288,0.0865,0.7115,,0.5769,0.0,0.0,0.0,0.0,0.0,"Northfield Police",#9F81F7,Unused,"Washington County",0,0,0,0,2,2,1,1,0.000,0.000,0.000,0.000,0.019,1.000,0.500,0.500
"Northfield Police","5 - Hispanic",Northfield," Hispanic",2017,police,"Northfield Police",FALSE,1,110,0,0,0,1,104,60,0.0090000,0.009,1.010,1,,,,0.0288,0.0865,0.7115,,0.5769,0.0,0.0,0.0,0.0,0.0,"Northfield Police",#F7D358,Unused,"Washington County",0,0,0,0,2,2,1,1,0.000,0.000,0.000,0.000,0.019,1.000,0.500,0.500
"Northfield Police","1 - White",Northfield," White",2018,police,"Northfield Police",TRUE,225,236,0,23,185,132,225,132,0.9650000,0.953,0.988,1,0.0000,0.1022,0.8222,0.0000,0.1022,0.8222,0.5867,0.5867,0.0,0.0,0.0,0.0,0.0,"Northfield Police",#58ACFA,Unused,"Washington County",1,1,1,0,1,1,1,0,0.004,1.000,1.000,0.000,0.004,1.000,1.000,0.000
"Northfield Police","2 - Black",Northfield," Black",2018,police,"Northfield Police",FALSE,7,236,0,0,0,6,225,132,0.0130000,0.030,2.282,1,,,,0.0000,0.1022,0.8222,,0.5867,0.0,0.0,0.0,0.0,0.0,"Northfield Police",#58FAAC,Unused,"Washington County",0,0,0,0,1,1,1,0,0.000,0.000,0.000,0.000,0.004,1.000,1.000,0.000
"Northfield Police","3 - Asian",Northfield," Asian",2018,police,"Northfield Police",FALSE,2,236,0,0,0,2,225,132,0.0130000,0.008,0.652,1,,,,0.0000,0.1022,0.8222,,0.5867,0.0,0.0,0.0,0.0,0.0,"Northfield Police",#9F81F7,Unused,"Washington County",0,0,0,0,1,1,1,0,0.000,0.000,0.000,0.000,0.004,1.000,1.000,0.000
"Northfield Police","5 - Hispanic",Northfield," Hispanic",2018,police,"Northfield Police",FALSE,2,236,0,0,0,1,225,132,0.0090000,0.008,0.942,1,,,,0.0000,0.1022,0.8222,,0.5867,0.0,0.0,0.0,0.0,0.0,"Northfield Police",#F7D358,Unused,"Washington County",0,0,0,0,1,1,1,0,0.000,0.000,0.000,0.000,0.004,1.000,1.000,0.000
"Orange County Sheriff","1 - White","Orange County"," White",2017,sheriff,"Orange County Sheriff",TRUE,206,211,1,202,1,112,206,112,0.8850000,0.976,1.103,1,0.0049,0.9806,0.0049,0.0049,0.9806,0.0049,0.5437,0.5437,0.0,0.0,0.0,0.0,0.0,"Orange County Sheriff",#58ACFA,Unused,"Orange County",1,0,0,0,1,0,0,0,0.005,0.000,0.000,0.000,0.005,0.000,0.000,0.000
"Orange County Sheriff","2 - Black","Orange County"," Black",2017,sheriff,"Orange County Sheriff",FALSE,1,211,0,0,0,1,206,112,0.0510000,0.005,0.093,1,,,,0.0049,0.9806,0.0049,,0.5437,0.0,0.0,0.0,0.0,0.0,"Orange County Sheriff",#58FAAC,Unused,"Orange County",0,0,0,0,1,0,0,0,0.000,0.000,0.000,0.000,0.005,0.000,0.000,0.000
"Orange County Sheriff","3 - Asian","Orange County"," Asian",2017,sheriff,"Orange County Sheriff",FALSE,3,211,0,0,0,2,206,112,0.0510000,0.014,0.279,1,,,,0.0049,0.9806,0.0049,,0.5437,0.0,0.0,0.0,0.0,0.0,"Orange County Sheriff",#9F81F7,Unused,"Orange County",0,0,0,0,1,0,0,0,0.000,0.000,0.000,0.000,0.005,0.000,0.000,0.000
"Orange County Sheriff","5 - Hispanic","Orange County"," Hispanic",2017,sheriff,"Orange County Sheriff",FALSE,1,211,0,0,0,0,206,112,0.0130000,0.005,0.365,1,,,,0.0049,0.9806,0.0049,,0.5437,0.0,0.0,0.0,0.0,0.0,"Orange County Sheriff",#F7D358,Unused,"Orange County",0,0,0,0,1,0,0,0,0.000,0.000,0.000,0.000,0.005,0.000,0.000,0.000
"Orange County Sheriff","1 - White","Orange County"," White",2018,sheriff,"Orange County Sheriff",TRUE,637,646,18,471,148,370,637,370,0.8850000,0.986,1.114,1,0.0283,0.7394,0.2323,0.0283,0.7394,0.2323,0.5808,0.5808,0.0,0.0,0.0,0.0,0.0,"Orange County Sheriff",#58ACFA,Unused,"Orange County",6,5,5,3,6,5,5,3,0.009,0.833,0.833,0.500,0.009,0.833,0.833,0.500
"Orange County Sheriff","2 - Black","Orange County"," Black",2018,sheriff,"Orange County Sheriff",FALSE,3,646,0,0,0,2,637,370,0.0510000,0.005,0.091,1,,,,0.0283,0.7394,0.2323,,0.5808,0.0,0.0,0.0,0.0,0.0,"Orange County Sheriff",#58FAAC,Unused,"Orange County",0,0,0,0,6,5,5,3,0.000,0.000,0.000,0.000,0.009,0.833,0.833,0.500
"Orange County Sheriff","3 - Asian","Orange County"," Asian",2018,sheriff,"Orange County Sheriff",FALSE,1,646,0,0,0,1,637,370,0.0510000,0.002,0.030,1,,,,0.0283,0.7394,0.2323,,0.5808,0.0,0.0,0.0,0.0,0.0,"Orange County Sheriff",#9F81F7,Unused,"Orange County",0,0,0,0,6,5,5,3,0.000,0.000,0.000,0.000,0.009,0.833,0.833,0.500
"Orange County Sheriff","5 - Hispanic","Orange County"," Hispanic",2018,sheriff,"Orange County Sheriff",FALSE,5,646,0,0,0,3,637,370,0.0130000,0.008,0.595,1,,,,0.0283,0.7394,0.2323,,0.5808,0.0,0.0,0.0,0.0,0.0,"Orange County Sheriff",#F7D358,Unused,"Orange County",0,0,0,0,6,5,5,3,0.000,0.000,0.000,0.000,0.009,0.833,0.833,0.500
"Orleans County Sheriff","1 - White","Orleans County"," White",2017,sheriff,"Orleans County Sheriff",TRUE,5497,5676,3,3810,1843,3306,5497,3306,0.9830000,0.968,0.985,1,0.0005,0.6931,0.3353,0.0005,0.6931,0.3353,0.6014,0.6014,0.0,0.0,0.0,0.0,0.0,"Orleans County Sheriff",#58ACFA,Unused,"Orleans County",50,33,27,0,50,33,27,0,0.009,0.660,0.540,0.000,0.009,0.660,0.540,0.000
"Orleans County Sheriff","2 - Black","Orleans County"," Black",2017,sheriff,"Orleans County Sheriff",TRUE,63,5676,0,40,24,53,5497,3306,0.0110000,0.011,1.009,1,0.0000,0.6349,0.3810,0.0005,0.6931,0.3353,0.8413,0.6014,0.0,0.0,0.0,0.0,0.0,"Orleans County Sheriff",#58FAAC,Unused,"Orleans County",1,1,1,0,50,33,27,0,0.016,1.000,1.000,0.000,0.009,0.660,0.540,0.000
"Orleans County Sheriff","3 - Asian","Orleans County"," Asian",2017,sheriff,"Orleans County Sheriff",TRUE,62,5676,0,50,13,46,5497,3306,0.0060000,0.011,1.821,1,0.0000,0.8065,0.2097,0.0005,0.6931,0.3353,0.7419,0.6014,0.0,0.0,0.0,0.0,0.0,"Orleans County Sheriff",#9F81F7,Unused,"Orleans County",0,0,0,0,50,33,27,0,0.000,0.000,0.000,0.000,0.009,0.660,0.540,0.000
"Orleans County Sheriff","5 - Hispanic","Orleans County"," Hispanic",2017,sheriff,"Orleans County Sheriff",TRUE,53,5676,0,43,11,39,5497,3306,0.0000000,0.009,0.000,1,0.0000,0.8113,0.2075,0.0005,0.6931,0.3353,0.7358,0.6014,0.0,0.0,0.0,0.0,0.0,"Orleans County Sheriff",#F7D358,Unused,"Orleans County",0,0,0,0,50,33,27,0,0.000,0.000,0.000,0.000,0.009,0.660,0.540,0.000
"Orleans County Sheriff","1 - White","Orleans County"," White",2018,sheriff,"Orleans County Sheriff",TRUE,519,531,2,271,259,317,519,317,0.9830000,0.977,0.994,1,0.0039,0.5222,0.4990,0.0039,0.5222,0.4990,0.6108,0.6108,0.0,0.0,0.0,0.0,0.0,"Orleans County Sheriff",#58ACFA,Unused,"Orleans County",2,1,0,0,2,1,0,0,0.004,0.500,0.000,0.000,0.004,0.500,0.000,0.000
"Orleans County Sheriff","2 - Black","Orleans County"," Black",2018,sheriff,"Orleans County Sheriff",FALSE,5,531,0,0,0,3,519,317,0.0110000,0.009,0.856,1,,,,0.0039,0.5222,0.4990,,0.6108,0.0,0.0,0.0,0.0,0.0,"Orleans County Sheriff",#58FAAC,Unused,"Orleans County",0,0,0,0,2,1,0,0,0.000,0.000,0.000,0.000,0.004,0.500,0.000,0.000
"Orleans County Sheriff","3 - Asian","Orleans County"," Asian",2018,sheriff,"Orleans County Sheriff",FALSE,3,531,0,0,0,2,519,317,0.0060000,0.006,0.942,1,,,,0.0039,0.5222,0.4990,,0.6108,0.0,0.0,0.0,0.0,0.0,"Orleans County Sheriff",#9F81F7,Unused,"Orleans County",0,0,0,0,2,1,0,0,0.000,0.000,0.000,0.000,0.004,0.500,0.000,0.000
"Orleans County Sheriff","5 - Hispanic","Orleans County"," Hispanic",2018,sheriff,"Orleans County Sheriff",FALSE,4,531,0,0,0,2,519,317,0.0000000,0.008,0.000,1,,,,0.0039,0.5222,0.4990,,0.6108,0.0,0.0,0.0,0.0,0.0,"Orleans County Sheriff",#F7D358,Unused,"Orleans County",0,0,0,0,2,1,0,0,0.000,0.000,0.000,0.000,0.004,0.500,0.000,0.000
